news_id,original_title,generated_title,clickbait,sentence_no,sentence_raw,sentence_cleaned,used_in_title
LC_M02_193229,"아모레퍼시픽, '희망가게' 창업주 공개 모집",4천만 원 지원! 싱글맘 창업 돕는 '희망가게' 창업주 모집,0,8,창업자금의 상환금리는 연 1%이며 상환기간은 8년이다.,창업자금의 상환금리는 이며 상환기간은 년이다,0
LC_M02_193229,"아모레퍼시픽, '희망가게' 창업주 공개 모집",4천만 원 지원! 싱글맘 창업 돕는 '희망가게' 창업주 모집,0,9,상환금은 또 다른 한부모 여성의 창업 지원금으로 쓰인다.,상환금은 다른 한부모 여성의 창업 지원금으로 쓰인다,0
LC_M02_193229,"아모레퍼시픽, '희망가게' 창업주 공개 모집",4천만 원 지원! 싱글맘 창업 돕는 '희망가게' 창업주 모집,0,10,"한편, 지원신청서는 아름다운재단 희망가게 블로그에서 확인가능하며, 우편 또는 방문 접수할 수 있다.",한편 지원신청서는 아름다운재단 희망가게 블로그에서 확인가능하며 우편 또는 방문 접수할,0
LC_M02_193229,"아모레퍼시픽, '희망가게' 창업주 공개 모집",4천만 원 지원! 싱글맘 창업 돕는 '희망가게' 창업주 모집,0,11,"올해는 두 차례(2차 모집: 5월1일~6월4일, 3차 모집: 8월1일~9월3일) 더 희망가게 창업주 공모를 진행할 예정이다.",올해는 차례 모집 모집 희망가게 창업주 공모를 진행할 예정이다,0
LC_M02_197687,"아모레퍼시픽그룹, 패션 커머스 기업 무신사와 합자조합 결성","아모레 퍼시픽 그룹, 패션업계와 손잡고 육성하는 '이 사업' 발표",0,1,아모레퍼시픽그룹이 패션계와 손을 잡고 뷰티ᆞ패션 분야의 유망 기업을 육성한다. 6일 아모레퍼시픽그룹(대표 배동현)은 뷰티 시장의 디지털 확장과 관련 분야 유망 초기 기업 육성을 위해 온라인 패션 커머스 기업 무신사(대표 조만호)와 합자조합을 결성했다고 밝혔다.,아모레퍼시픽그룹이 패션계와 손을 잡고 뷰티 패션 분야의 유망 기업을 육성한다 아모레퍼시픽그룹 대표 배동현 뷰티 시장의 디지털 확장과 관련 분야 유망 초기 기업 육성을 위해 온라인 패션 커머스 기업 무신사 대표 조만호 합자조합을 결성했다고 밝혔다,1
LC_M02_197687,"아모레퍼시픽그룹, 패션 커머스 기업 무신사와 합자조합 결성","아모레 퍼시픽 그룹, 패션업계와 손잡고 육성하는 '이 사업' 발표",0,2,"아모레퍼시픽그룹은 'AP&M 뷰티ᆞ패션 합자조합'을 결성해 뷰티와 패션 분야뿐 아니라 양사 사업과 관련 있는 리테일ᆞ다중 채널 네트워크(MCN, Multi Channel Network)ᆞ컨슈머 서비스 등 다양한 영역에 집중 투자하기로 합의했다.",아모레퍼시픽그룹은 AP 뷰티 패션 합자조합 결성해 뷰티와 패션 분야뿐 아니라 양사 사업과 관련 있는 리테일 다중 채널 네트워크 MCN Multi Channel Network 컨슈머 서비스 다양한 영역에 집중 투자하기로 합의했다,0
LC_M02_197687,"아모레퍼시픽그룹, 패션 커머스 기업 무신사와 합자조합 결성","아모레 퍼시픽 그룹, 패션업계와 손잡고 육성하는 '이 사업' 발표",0,3,"또한, 국내외 유망 초기 기업을 지원, 육성함과 동시에 지속 가능한 성장 모델을 확보할 계획이다.",또한 국내외 유망 초기 기업을 지원 육성함과 동시에 지속 가능한 성장 모델을 확보할 계획이다,0
LC_M02_197687,"아모레퍼시픽그룹, 패션 커머스 기업 무신사와 합자조합 결성","아모레 퍼시픽 그룹, 패션업계와 손잡고 육성하는 '이 사업' 발표",0,4,"아모레퍼시픽그룹 관계자는 이러한 합자조합 형태와 관련해 미디어SR에 \""합자조합은 펀드를 함께 낸 것이라고 해도 무방하다\""라며 \""기존 업무협약(MOU)과는 다른 개념이며, 공동 펀드 개념이라고 생각하면 된다\""고 설명했다.",아모레퍼시픽그룹 관계자는 이러한 합자조합 형태와 관련해 미디어SR에 합자조합은 펀드를 함께 것이라고 해도 무방하다 라며 기존 업무협약 MOU 과는 다른 개념이며 공동 펀드 개념이라고 생각하면 된다 설명했다,0
LC_M02_197687,"아모레퍼시픽그룹, 패션 커머스 기업 무신사와 합자조합 결성","아모레 퍼시픽 그룹, 패션업계와 손잡고 육성하는 '이 사업' 발표",0,5,"이 관계자는 또한 패션 커머스 합자조합 결정과 관련해 미디어SR에 \""현재로선 무신사와의 단독 계약이라고 보면 된다\""며 \""아직까지 무신사와 결성 단계이기 때문에 이외 추가적인 패션 커머스 기업 합자조합에 대해서는 추후 결정되면 대외적으로 공표할 계획\""이라고 설명했다.",관계자는 또한 패션 커머스 합자조합 결정과 관련해 미디어SR에 현재로선 무신사와의 단독 계약이라고 보면 된다 아직까지 무신사와 결성 단계이기 때문에 이외 추가적인 패션 커머스 기업 합자조합에 대해서는 추후 결정되면 대외적으로 공표할 계획 이라고 설명했다,0
LC_M02_197687,"아모레퍼시픽그룹, 패션 커머스 기업 무신사와 합자조합 결성","아모레 퍼시픽 그룹, 패션업계와 손잡고 육성하는 '이 사업' 발표",0,6,"아모레퍼시픽그룹과 무신사는 이번 합자조합을 계기로 우호적인 협력 관계를 맺고, 시너지 창출을 위해 공동 프로젝트를 수행할 예정이다.",아모레퍼시픽그룹과 무신사는 이번 합자조합을 계기로 우호적인 협력 관계를 맺고 시너지 창출을 위해 공동 프로젝트를 수행할 예정이다,0
LC_M02_197687,"아모레퍼시픽그룹, 패션 커머스 기업 무신사와 합자조합 결성","아모레 퍼시픽 그룹, 패션업계와 손잡고 육성하는 '이 사업' 발표",0,7,다양한 고객 경험을 공유하고 신규 조인트 브랜드를 육성함으로써 MZ세대(밀레니얼+Z세대)를 겨냥한 디지털 사업 역량을 강화할 것을 목표로 한다.,다양한 고객 경험을 공유하고 신규 조인트 브랜드를 육성함으로써 MZ세대 밀레니얼 Z세대 겨냥한 디지털 사업 역량을 강화할 것을 목표로 한다,0
LC_M02_197687,"아모레퍼시픽그룹, 패션 커머스 기업 무신사와 합자조합 결성","아모레 퍼시픽 그룹, 패션업계와 손잡고 육성하는 '이 사업' 발표",0,8,"이영진 아모레퍼시픽 NGI 디비전 상무는 \""이번 합자조합 결성을 통해 뷰티와 패션의 시너지를 만들어나갈 수 있기를 기대한다\""며 \""MZ세대의 디지털 소비 트렌드에 대한 통찰력을 확보해 빠르게 변화하는 시대에 능동적으로 대응하기 위해 힘쓰겠다\""고 말했다.",이영진 아모레퍼시픽 NGI 디비전 상무는 이번 합자조합 결성을 통해 뷰티와 패션의 시너지를 만들어나갈 있기를 기대한다 MZ세대의 디지털 소비 트렌드에 대한 통찰력을 확보해 빠르게 변화하는 시대에 능동적으로 대응하기 위해 힘쓰겠다 말했다,0
LC_M02_197687,"아모레퍼시픽그룹, 패션 커머스 기업 무신사와 합자조합 결성","아모레 퍼시픽 그룹, 패션업계와 손잡고 육성하는 '이 사업' 발표",0,9,한편 'AP&M 뷰티ᆞ패션 합자조합'의 투자를 희망하는 기업은 아모레퍼시픽 벤처스 공식 홈페이지와 무신사파트너스 공식 홈페이지를 통해 지원하면 된다.,한편 AP 뷰티 패션 합자조합 투자를 희망하는 기업은 아모레퍼시픽 벤처스 공식 홈페이지와 무신사파트너스 공식 홈페이지를 통해 지원하면 된다,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,1,남성 패션 매거진 에스콰이어가 4월호에서 배우 공유와 함께 한 화보를 공개했다고 22일 밝혔다.,남성 패션 매거진 에스콰이어가 월호에서 배우 공유와 함께 화보를 공개했다고 밝혔다,1
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,2,랄프 로렌 퍼플 라벨의 한국 앰버서더 배우 공유는 화보를 통해 대체불가 분위기를 자아냈다.,랄프 로렌 퍼플 라벨의 한국 앰버서더 배우 공유는 화보를 통해 대체불가 분위기를 자아냈다,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,3,공유는 위트 있고 여유 넘치는 태도로 화보 장인다운 면모를 뽐내며 다양한 스타일을 소화해냈다.,공유는 위트 있고 여유 넘치는 태도로 화보 장인다운 면모를 뽐내며 다양한 스타일을 소화해냈다,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,4,"이를 본 네티즌들은 \""머선129 너무 멋있어요!!!\"", \""멋진 공배우님 이런 화보 많이 많이 찍어주세요\"", \""랄프 로렌 퍼플 라벨과 공유의 조합 말해 뭐하나요?\"", \""환갑에도 가져갈 청년미♥\"", \""와 형은 정말..\"", \""이겁니다! 화보는 이렇게 찍어야지\"" 등 다양한 반응을 나라냈다.",이를 네티즌들은 머선 너무 멋있어요 멋진 공배우님 이런 화보 많이 많이 찍어주세요 랄프 로렌 퍼플 라벨과 공유의 조합 말해 뭐하나요 환갑에도 가져갈 청년미 형은 정말 이겁니다 화보는 이렇게 찍어야지 다양한 반응을 나라냈다,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,5,공유가 화보에서 선보인 아이템은 모두 랄프 로렌 퍼플 라벨(Ralph Lauren Purple Label) 2021 Spring 컬렉션 제품이다.,공유가 화보에서 선보인 아이템은 모두 랄프 로렌 퍼플 라벨 Ralph Lauren Purple Label Spring 컬렉션 제품이다,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,6,랄프 로렌 퍼플 라벨의 2021 Spring 컬렉션은 끊임없이 변화하는 세상 속에서 진정성과 양질의 소재 그리고 아름다운 세계에서 살고자 하는 꿈처럼 변하지 않는 것들을 되돌아 보게 한다.,랄프 로렌 퍼플 라벨의 Spring 컬렉션은 끊임없이 변화하는 세상 속에서 진정성과 양질의 소재 그리고 아름다운 세계에서 살고자 하는 꿈처럼 변하지 않는 것들을 되돌아 보게 한다,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,7,그 중 카프리(Capri) 라인은 활기 넘치는 이탈리아 마을 카프리의 소박하면서도 아름답고 세련된 해안의 풍경에서 영감을 받았다고 한다. .,카프리 Capri 라인은 활기 넘치는 이탈리아 마을 카프리의 소박하면서도 아름답고 세련된 해안의 풍경에서 영감을 받았다고 한다,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,8,"낮과 밤 모두 어울릴 이번 봄 컬렉션은 밝은 네이비, 로열 블루, 차분한 크림 컬러, 소박한 지중해식 워싱 데님과 화려한 컬러의 셔츠, 밝고 생생한 린넨 소재를 매치해 컬러 포인트를 준 점이 특징이다.",낮과 모두 어울릴 이번 컬렉션은 밝은 네이비 로열 블루 차분한 크림 컬러 소박한 지중해식 워싱 데님과 화려한 컬러의 셔츠 밝고 생생한 린넨 소재를 매치해 컬러 포인트를 점이 특징이다,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,9,이번 봄 컬렉션의 모든 제품은 고상함과 동시에 거친 시크함으로 시대를 초월하는 랄프 로렌만의 방식을 선보였다.,이번 컬렉션의 모든 제품은 고상함과 동시에 거친 시크함으로 시대를 초월하는 랄프 로렌만의 방식을 선보였다,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,10,"특히, 다채로운 컬러의 산퉁 실크 숄 카라 디너 재킷과 리크 라펠 디너 재킷은 공식적인 라인의 네이비 팬츠와 에스파드류와 매치, 캐주얼하면서도 격식을 차린 여름밤 리조트룩으로 제안하고 있다.",특히 다채로운 컬러의 산퉁 실크 카라 디너 재킷과 리크 라펠 디너 재킷은 공식적인 라인의 네이비 팬츠와 에스파드류와 매치 캐주얼하면서도 격식을 차린 여름밤 리조트룩으로 제안하고,0
LC_M02_197695,"공유 '독보적 비주얼', 랄프 로렌 퍼플 라벨 21 봄 화보","에스콰이어 4월호 표지 장식한 '이 배우', 독보적 비주얼로 대체불가 분위기 자아내...",0,11,모리셔스 라인은 짙은 마호가니 숲의 웅장함과 열대 우림 동식물들의 육감적인 컬러가 아름다운 대비를 이루는 열대 지역에서 영감을 받아 탄생했다.,모리셔스 라인은 짙은 마호가니 숲의 웅장함과 열대 우림 동식물들의 육감적인 컬러가 아름다운 대비를 이루는 열대 지역에서 영감을 받아 탄생했다,0
